timestamp,V_batt,I_batt,T_batt,V_solar,I_solar,V_bus,I_bus,T_eps,SOC,anomaly_type,orbit_sunlight,P_batt,P_solar,P_bus,converter_ratio,charge_efficiency,delta_V_batt,delta_I_batt,delta_T_batt,delta_V_bus,delta_I_bus,delta_SOC,rolling_std_V_batt,rolling_mean_V_batt,rolling_std_I_batt,rolling_mean_I_batt,rolling_std_T_batt,rolling_mean_T_batt,V_batt_V_bus_ratio,power_balance
2025-10-22 18:40:18.190548,8.122,2.462,14.5,17.917,1.981,7.974,0.364,12.7,67.4,normal,True,19.996364,35.493577,2.902536,0.4450521850756265,0.5633797912225076,-0.16500000000000092,0.7530000000000001,0.9000000000000004,-0.266,0.007000000000000006,-13.399999999999991,0.14552739337397055,8.175,0.4615503945038577,1.7971,1.0232844722319936,14.940000000000001,1.018560321043391,12.594677000000003
2025-10-22 18:40:35.470548,8.257,1.429,14.5,17.992,0.884,8.215,0.362,12.8,77.3,normal,True,11.799253,15.904928000000002,2.97383,0.4565918185860382,0.7418614532552426,0.1349999999999998,-1.0330000000000001,0.0,0.24099999999999966,-0.0020000000000000018,9.899999999999991,0.14251943337274753,8.1937,0.4442142125896769,1.7146000000000001,1.01789543230683,14.85,1.0051125989044432,1.1318450000000015
2025-10-22 18:40:52.750548,8.25,0.598,14.1,15.533,0.568,8.194,0.387,11.5,75.5,normal,True,4.9334999999999996,8.822743999999998,3.1710780000000005,0.5275220498293955,0.5591797744556569,-0.006999999999999673,-0.8310000000000001,-0.40000000000000036,-0.02099999999999902,0.025000000000000022,-1.7999999999999972,0.12880821229857856,8.217,0.5460531516660667,1.6583999999999999,0.9203863922891886,14.64,1.0068342689773004,0.7181659999999983
2025-10-22 18:41:10.030548,8.119,2.511,14.1,17.837,1.811,7.976,0.371,11.9,67.8,normal,True,20.386809,32.302807,2.959096,0.4471603969277345,0.6311157107801808,-0.13100000000000023,1.9130000000000003,0.0,-0.21800000000000086,-0.016000000000000014,-7.700000000000003,0.1325042976242243,8.2075,0.6056114999642006,1.7558,0.7961713941664098,14.45,1.0179287863590771,8.956902000000001
2025-10-22 18:41:27.310548,8.299,2.486,13.3,17.698,1.82,8.209,0.394,11.3,79.9,normal,True,20.631314,32.21036,3.234346,0.46383772177647187,0.6405179575763822,0.17999999999999972,-0.02499999999999991,-0.7999999999999989,0.23299999999999965,0.02300000000000002,12.100000000000009,0.12891465738576455,8.2279,0.6481164161544506,1.829,0.7133644853010856,14.2,1.0109635765623097,8.344700000000001
2025-10-22 18:41:44.590548,8.142,1.314,14.0,17.161,0.843,8.068,0.387,12.0,69.3,normal,True,10.698587999999999,14.466723,3.122316,0.4701357729736029,0.7395308529789365,-0.15700000000000003,-1.1720000000000002,0.6999999999999993,-0.14100000000000001,-0.007000000000000006,-10.600000000000009,0.07935713928535665,8.190000000000001,0.643876937862439,1.7308,0.5168279318217084,14.040000000000001,1.0091720376797224,0.6458190000000008
2025-10-22 18:42:01.870548,8.197,2.495,13.9,16.909,1.679,8.063,0.409,12.5,73.4,normal,True,20.451515,28.390211,3.297767,0.4768466497131706,0.7203720676820613,0.054999999999999716,1.181,-0.09999999999999964,-0.004999999999999005,0.021999999999999964,4.1000000000000085,0.07783950724978198,8.1951,0.6712848708095378,1.8436,0.39171985454459357,13.929999999999998,1.0166191243953862,4.640929
2025-10-22 18:42:19.150548,8.164,2.516,14.0,15.037,1.878,8.04,0.419,13.5,71.7,normal,True,20.540624,28.239486,3.3687599999999995,0.5346811199042362,0.7273724458015985,-0.032999999999999474,0.020999999999999908,0.09999999999999964,-0.023000000000001464,0.010000000000000009,-1.7000000000000028,0.07837488259782074,8.191199999999998,0.700219997175491,1.8826,0.3835506630304584,13.959999999999999,1.0154228855721394,4.330101999999998
2025-10-22 18:42:36.430548,8.422,2.082,13.3,15.301,1.431,8.305,0.429,13.6,84.8,normal,True,17.534604,21.895731,3.562845,0.5427749820273184,0.8008229549403946,0.2580000000000009,-0.43400000000000016,-0.6999999999999993,0.26500000000000057,0.010000000000000009,13.099999999999994,0.09603755052640212,8.2259,0.6716354500603567,1.9602,0.4243949942107046,13.930000000000001,1.0140878988561108,0.7982819999999999
2025-10-22 18:42:53.710548,8.347,2.517,13.3,17.428,1.735,8.234,0.431,13.4,81.8,normal,True,21.009399,30.237580000000005,3.548854,0.47245811338076654,0.6948108611866424,-0.07500000000000107,0.43500000000000005,0.0,-0.07099999999999973,0.0020000000000000018,-3.0,0.10196998469048596,8.2319,0.6864956097617976,2.041,0.4594682917363328,13.9,1.0137235851348068,5.679327000000006
2025-10-22 18:43:10.990548,7.991,2.012,12.9,15.299,1.343,7.91,0.446,12.4,62.4,normal,True,16.077892,20.546557,3.52786,0.5170272566834434,0.7825102765392761,-0.35599999999999987,-0.5049999999999999,-0.40000000000000036,-0.32399999999999984,0.015000000000000013,-19.4,0.12374687425906544,8.2188,0.6703925881319261,1.996,0.5037636129949938,13.74,1.0102402022756005,0.9408050000000014
2025-10-22 18:43:28.270548,8.285,1.231,13.1,17.331,0.824,8.194,0.453,11.1,76.2,normal,True,10.198835,14.280743999999999,3.7118820000000006,0.4727944146327391,0.714166922955835,0.2940000000000005,-0.7809999999999999,0.1999999999999993,0.2840000000000007,0.007000000000000006,13.800000000000004,0.1250175098847273,8.221599999999999,0.6915884775082811,1.9762,0.46188021535169155,13.6,1.0111056870881132,0.3700269999999972
2025-10-22 18:43:45.550548,8.36,0.499,11.2,15.205,0.533,8.355,0.449,9.8,84.1,normal,True,4.17164,8.104265,3.7513950000000005,0.5494902992436699,0.514746247809024,0.07499999999999929,-0.7320000000000001,-1.9000000000000004,0.1609999999999996,-0.0040000000000000036,7.8999999999999915,0.13241450071650093,8.2326,0.713859315427222,1.9663,0.8556349169541306,13.310000000000002,1.0005984440454816,0.18122999999999934
2025-10-22 18:44:02.830548,8.388,1.368,9.5,17.027,0.909,8.3,0.46,8.9,83.9,normal,True,11.474784000000001,15.477543,3.8180000000000005,0.4874610912080813,0.7413827892450372,0.02800000000000047,0.8690000000000001,-1.6999999999999993,-0.054999999999999716,0.01100000000000001,-0.19999999999998863,0.1340855862665522,8.2595,0.7084392861934057,1.8520000000000003,1.4284801558144047,12.85,1.0106024096385542,0.18475899999999879
2025-10-22 18:44:20.110548,8.16,0.997,8.4,16.409,0.762,8.142,0.459,9.0,71.8,normal,True,8.13552,12.503658,3.737178,0.49619111463221405,0.6506511934347532,-0.22799999999999976,-0.3710000000000001,-1.0999999999999996,-0.15800000000000125,-0.0010000000000000009,-12.100000000000009,0.13671478827593486,8.2456,0.7168087378559685,1.7031000000000003,1.9878519953848537,12.360000000000001,1.0022107590272662,0.63096
2025-10-22 18:44:37.390548,8.025,0.975,9.1,16.979,0.716,7.995,0.474,9.2,63.3,normal,True,7.824375,12.156963999999999,3.78963,0.47087578773779376,0.6436125828784227,-0.1349999999999998,-0.02200000000000002,0.6999999999999993,-0.14699999999999935,0.014999999999999958,-8.5,0.15084241224978298,8.2339,0.7447275116891189,1.6692,2.1370020537607743,11.870000000000001,1.00375234521576,0.5429589999999989
2025-10-22 18:44:54.670548,8.163,2.249,3.0,15.89,1.473,8.058,0.627,4.4,71.6,oscillation_coupled,True,18.358587,23.405970000000003,5.052366,0.5071113908118313,0.7843548889449998,0.1379999999999999,1.274,-6.1,0.06299999999999972,0.15300000000000002,8.299999999999997,0.15214412027197577,8.2305,0.7180020427083291,1.6446,3.395683534528307,10.78,1.013030528667163,-0.004982999999996629
2025-10-22 18:44:54.670548,8.363,2.506,9.5,16.153,1.935,8.23,0.494,9.4,82.8,normal,True,20.957677999999998,31.256055,4.06562,0.5095028787222189,0.670515776863075,0.1999999999999993,0.2569999999999997,6.5,0.1720000000000006,-0.133,11.200000000000003,0.15545788997524668,8.2504,0.7166592557756363,1.6436,3.2149131662716264,10.33,1.016160388821385,6.232757000000002
2025-10-22 18:45:11.950548,6.035,-0.751,1.5,15.097,0.539,5.959,0.49,2.7,14.7,batt_undervoltage,True,-4.532285,8.137283,2.91991,0.3947141816254885,0.0,-2.3279999999999994,-3.2569999999999997,-8.0,-2.271000000000001,-0.0040000000000000036,-68.1,0.7091683783763105,8.0117,1.0198981485096115,1.3603,4.058530111588018,9.15,1.012753817754657,9.749658
2025-10-22 18:45:11.950548,8.285,2.518,10.3,16.869,1.789,8.154,0.49,11.0,78.9,normal,True,20.861629999999998,30.178641,3.99546,0.48337186555219636,0.6912713531401231,2.25,3.2689999999999997,8.8,2.1950000000000003,0.0,64.2,0.7061759695713222,8.005500000000001,1.020024204505843,1.3603999999999998,3.82164885880427,8.85,1.016065734608781,5.321551000000001
2025-10-22 18:45:29.230548,8.354,0.822,9.9,17.281,0.65,8.325,0.503,11.0,82.7,normal,True,6.866987999999999,11.23265,4.187475,0.48174295469012207,0.611341758178168,0.06899999999999906,-1.6959999999999997,-0.40000000000000036,0.17099999999999937,0.013000000000000012,3.799999999999997,0.714626988948312,8.0418,1.0048618699989456,1.2414,3.5784074670165746,8.55,1.0034834834834834,0.17818700000000032
2025-10-22 18:45:46.510548,8.135,1.742,9.2,16.913,1.163,8.029,0.495,11.2,68.5,normal,True,14.17117,19.669819,3.974355,0.47472358540767456,0.7204524861159118,-0.21899999999999942,0.92,-0.7000000000000011,-0.2959999999999994,-0.008000000000000007,-14.200000000000003,0.7105174640124364,8.0268,1.0171914765667278,1.2925,3.222214559377858,8.16,1.0132021422344002,1.5242940000000003
2025-10-22 18:46:03.790548,8.317,0.725,8.0,15.357,0.706,8.262,0.523,9.3,79.3,normal,True,6.029825,10.842042,4.321026000000001,0.5379957022856027,0.5561521528878047,0.18200000000000038,-1.017,-1.1999999999999993,0.23300000000000054,0.028000000000000025,10.799999999999997,0.7084038788399968,8.0225,0.9999673828013926,1.3151,3.040540887554197,7.840000000000001,1.0066569837811667,0.4911909999999988
2025-10-22 18:46:21.070548,8.384,2.527,8.7,17.477,1.916,8.269,0.524,10.1,84.8,normal,True,21.186368,33.485932,4.332956,0.47313612176002745,0.6326945894771573,0.06700000000000017,1.802,0.6999999999999993,0.006999999999999673,0.0010000000000000009,5.5,0.7081756608827106,8.0221,1.071395144452109,1.431,3.0022954181388863,7.76,1.0139073648566936,7.966607999999996
2025-10-22 18:46:38.350548,6.844,1.164,-10.0,16.329,0.758,6.703,0.543,-6.8,60.1,battery_degradation,True,7.966416,12.377382,3.6397290000000004,0.4104966623798151,0.6436268994525659,-1.54,-1.3630000000000002,-18.7,-1.5659999999999998,0.019000000000000017,-24.699999999999996,0.7964736516531938,7.8905,1.0651620690455201,1.4477,6.344516442479194,5.92,1.0210353573027002,0.7712370000000006
2025-10-22 18:46:38.350548,8.162,2.514,9.5,16.756,1.943,8.026,0.531,10.3,70.4,normal,True,20.519268,32.556908,4.261806,0.47899259966579133,0.6302584999779464,1.3180000000000005,1.3499999999999999,19.5,1.3229999999999995,-0.01200000000000001,10.300000000000004,0.800213693681601,7.9042,1.0998904187842231,1.6016,6.368010329416521,5.96,1.0169449289808126,7.775834
2025-10-22 18:46:55.630548,8.2,2.488,10.8,16.912,1.522,8.068,0.545,11.3,72.4,normal,True,20.4016,25.740064,4.39706,0.4770577105014191,0.7926009818779005,0.03799999999999848,-0.0259999999999998,1.3000000000000007,0.041999999999999815,0.014000000000000012,2.0,0.8016275735443874,7.907900000000001,1.1179692154378256,1.6255,6.442428803556067,6.74,1.0163609320773426,0.9414040000000021
2025-10-22 18:47:12.910548,8.367,2.507,9.8,15.257,1.953,8.258,0.557,10.3,84.8,normal,True,20.976069000000003,29.796921,4.599706,0.5412597496231237,0.7039676683372755,0.1670000000000016,0.019000000000000128,-1.0,0.1899999999999995,0.01200000000000001,12.399999999999991,0.8018808514985226,7.9083,1.118056766596998,1.6256,6.4573902537239345,6.7700000000000005,1.0131993218697024,4.221145999999998
2025-10-22 18:47:30.190548,8.017,2.494,9.0,17.771,1.804,7.892,0.564,9.7,62.6,normal,True,19.994398,32.058884,4.4510879999999995,0.444094310956052,0.6236772933206284,-0.3500000000000014,-0.0129999999999999,-0.8000000000000007,-0.36599999999999877,0.006999999999999895,-22.199999999999996,0.4590868351654413,8.1065,0.7676332240508272,1.9501000000000002,6.208023482200717,7.5200000000000005,1.0158388241256968,7.613397999999999
2025-10-22 18:47:47.470548,8.332,0.494,7.1,15.809,0.594,8.308,0.569,9.0,81.8,normal,True,4.116008,9.390545999999999,4.727251999999999,0.5255234360174584,0.43831402348702625,0.3150000000000013,-2.0,-1.9000000000000004,0.4159999999999995,0.0050000000000000044,19.199999999999996,0.46135231174835845,8.1112,0.862258410609411,1.7477,6.1307965768459995,7.2,1.002888781896967,0.5472859999999997
2025-10-22 18:48:04.750548,7.965,0.742,15.2,14.983,0.78,5.816,0.735,29.5,58.8,converter_failure,True,5.91003,11.68674,4.27476,0.3881732630314356,0.505703900317796,-0.3670000000000009,0.248,8.1,-2.492,0.16600000000000004,-23.0,0.45496081638361213,8.072300000000002,0.8721160791749893,1.7397000000000002,6.601186761989592,7.7299999999999995,1.3694979367262723,1.5019500000000008
2025-10-22 18:48:04.750548,8.235,2.136,7.6,15.737,1.51,8.159,0.578,9.1,76.2,normal,True,17.58996,23.76287,4.715902,0.5184596810065452,0.7402287686630445,0.2699999999999996,1.3940000000000001,-7.6,2.343000000000001,-0.15700000000000003,17.400000000000006,0.45758352000238856,8.0823,0.881085372329682,1.7791000000000001,6.580957377160254,7.5699999999999985,1.0093148670180168,1.4570079999999983
2025-10-22 18:48:22.030548,8.014,0.735,7.2,16.186,0.711,7.988,0.571,8.1,62.2,normal,True,5.890289999999999,11.508246,4.561148,0.49351291239342643,0.511832124547911,-0.22100000000000009,-1.4010000000000002,-0.39999999999999947,-0.17100000000000026,-0.007000000000000006,-14.0,0.4502892897287726,8.052,0.8797607566201677,1.7800999999999998,6.580011820320349,7.489999999999999,1.003254882323485,1.0568080000000002
2025-10-22 18:48:39.310548,8.199,1.517,8.3,17.72,1.022,8.141,0.59,7.7,73.7,normal,True,12.437883,18.10984,4.80319,0.4594243792325057,0.6868024786524896,0.1850000000000005,0.7819999999999999,1.1000000000000005,0.15299999999999958,0.019000000000000017,11.5,0.4387870275606986,8.0335,0.8416361644637986,1.6791,6.573051041943914,7.45,1.0071244318879744,0.8687669999999992
2025-10-22 18:48:56.590548,8.102,2.073,7.0,15.973,1.434,7.992,0.608,7.4,67.3,normal,True,16.795446000000002,22.905282,4.8591359999999995,0.5003443310586615,0.7332564602348053,-0.09699999999999953,0.556,-1.3000000000000007,-0.14900000000000002,0.018000000000000016,-6.400000000000006,0.1351263195022416,8.1593,0.8288120012001119,1.77,2.486519209211495,9.15,1.0137637637637638,1.2506999999999984
2025-10-22 18:49:13.870548,8.056,0.388,6.5,15.572,0.562,8.021,0.606,7.1,65.6,normal,True,3.1257279999999996,8.751464,4.8607260000000005,0.5150911893141537,0.3571662981188061,-0.04600000000000115,-1.685,-0.5,0.029000000000000803,-0.0020000000000000018,-1.7000000000000028,0.13899324523955012,8.1487,0.8873659147536982,1.5574000000000001,2.6171443300751345,8.85,1.0043635456925568,0.7650100000000002
2025-10-22 18:49:31.150548,8.386,2.498,6.4,15.26,1.821,8.237,0.609,8.0,83.1,normal,True,20.948228,27.78846,5.016333,0.5397771952817825,0.7538463088634635,0.33000000000000007,2.1100000000000003,-0.09999999999999964,0.2159999999999993,0.0030000000000000027,17.5,0.1577945570107601,8.167300000000001,0.8885360244056892,1.5584,2.6227424154456633,8.41,1.018089110112905,1.823899
2025-10-22 18:49:48.430548,7.998,0.279,23.8,14.928,0.509,8.18,0.615,19.5,71.3,progressive_overheat,True,2.2314420000000004,7.598352,5.0306999999999995,0.5479635584137191,0.2936744704641217,-0.387999999999999,-2.2190000000000003,17.4,-0.057000000000000384,0.006000000000000005,-11.799999999999997,0.14879456381945322,8.1304,0.9034557358646119,1.3356,5.550065064683675,9.809999999999999,0.9777506112469438,0.33621000000000034
2025-10-22 18:49:48.430548,8.198,1.401,6.1,16.879,1.038,8.115,0.632,7.3,72.5,normal,True,11.485398,17.520402,5.12868,0.4807749274246104,0.6555442049788583,0.20000000000000018,1.1219999999999999,-17.700000000000003,-0.0649999999999995,0.017000000000000015,1.2000000000000028,0.14441164157442993,8.148500000000002,0.8089095609385382,1.2263000000000002,5.671527327115881,9.52,1.0102279728897103,0.9063240000000006
2025-10-22 18:50:05.710548,8.115,0.344,6.3,16.174,0.543,8.111,0.639,7.7,69.2,normal,True,2.79156,8.782482,5.182929000000001,0.5014838629899839,0.31785547639038714,-0.08300000000000018,-1.057,0.20000000000000018,-0.0039999999999995595,0.007000000000000006,-3.299999999999997,0.12928590195548573,8.1268,0.8252240167238096,1.2113,5.714931709517135,9.440000000000001,1.000493157440513,0.8079929999999989
2025-10-22 18:50:22.990548,8.167,2.473,5.6,16.728,1.589,8.059,0.633,6.4,71.7,normal,True,20.196990999999997,26.580792000000002,5.101347,0.48176709708273546,0.7598340561108937,0.0519999999999996,2.129,-0.7000000000000002,-0.05200000000000138,-0.006000000000000005,2.5,0.11632808011061471,8.147,0.8944868423353761,1.3843999999999999,5.439526123151209,8.48,1.0134011663978162,1.2824540000000058
2025-10-22 18:50:40.270548,8.06,0.893,4.6,15.46,0.857,8.022,0.639,6.6,65.4,normal,True,7.19758,13.249220000000001,5.1260580000000004,0.5188874514877102,0.5432455646445602,-0.10699999999999932,-1.5799999999999998,-1.0,-0.036999999999999034,0.006000000000000005,-6.299999999999997,0.11477151214477864,8.1295,0.8642933465490115,1.2601,5.574505458882526,8.180000000000001,1.0047369733233609,0.9255820000000003
2025-10-22 18:50:57.550548,8.316,2.489,5.2,17.913,1.829,8.221,0.652,7.1,80.7,normal,True,20.698524,32.762877,5.360092,0.45894043432144255,0.6317675947689209,0.2560000000000002,1.5959999999999999,0.6000000000000005,0.19899999999999984,0.013000000000000012,15.299999999999997,0.12058841845992585,8.1597,0.9219448344547403,1.4355,5.648952705295614,7.980000000000001,1.011555771803917,6.704261000000004
2025-10-22 18:51:14.830548,8.082,1.716,4.4,16.292,1.236,8.01,0.641,7.1,67.3,normal,True,13.868712,20.136912000000002,5.13441,0.4916523447090596,0.6887208922599453,-0.23399999999999999,-0.7729999999999999,-0.7999999999999998,-0.2110000000000003,-0.01100000000000001,-13.400000000000006,0.12201912418414582,8.148,0.9260380601729551,1.4554,5.757979969862113,7.589999999999999,1.008988764044944,1.133790000000002
2025-10-22 18:51:32.110548,8.016,0.651,5.4,16.029,0.691,8.023,0.642,6.7,63.1,normal,True,5.218416,11.076039,5.150766,0.5005302888514567,0.4711446032286452,-0.06600000000000072,-1.065,1.0,0.0129999999999999,0.0010000000000000009,-4.199999999999996,0.12848104053819373,8.1394,0.9298350869314889,1.3132,5.798285187114469,7.4300000000000015,0.9991275084133118,0.7068569999999994
2025-10-22 18:51:49.390548,8.297,0.434,4.5,15.552,0.594,8.27,0.658,6.4,79.0,normal,True,3.6008980000000004,9.237888,5.44166,0.5317644032921811,0.3897966721397792,0.2810000000000006,-0.21700000000000003,-0.9000000000000004,0.2469999999999999,0.016000000000000014,15.899999999999999,0.13359994178308632,8.1635,0.9248498737032348,1.3177999999999999,5.868001742028065,7.230000000000001,1.0032648125755745,0.19532999999999934
2025-10-22 18:52:06.670548,8.14,1.864,4.3,17.029,1.275,8.024,0.674,6.7,69.9,normal,True,15.172960000000002,21.711975,5.408176,0.47119619472664276,0.6988291023732296,-0.15700000000000003,1.4300000000000002,-0.20000000000000018,-0.24600000000000044,0.016000000000000014,-9.099999999999994,0.10833841013744994,8.138900000000001,0.8539706214046375,1.2544,5.938162828499883,7.0200000000000005,1.0144566301096711,1.1308389999999973
2025-10-22 18:52:23.950548,8.217,1.525,4.1,17.662,1.093,8.145,0.667,7.1,74.4,normal,True,12.530925,19.304565999999998,5.432715,0.46115955157966254,0.6491171570497882,0.07699999999999996,-0.3390000000000002,-0.20000000000000018,0.12100000000000044,-0.007000000000000006,4.5,0.09836756466324346,8.1608,0.7838622327934932,1.379,0.7820912137766203,5.05,1.008839779005525,1.3409259999999978
2025-10-22 18:52:41.230548,8.045,2.484,3.9,17.692,1.678,7.946,0.684,7.4,65.2,normal,True,19.98378,29.687176,5.435064000000001,0.4491295500791318,0.67314519912571,-0.1720000000000006,0.9590000000000001,-0.19999999999999973,-0.19899999999999984,0.017000000000000015,-9.200000000000003,0.10369319060467322,8.1455,0.8585007668410479,1.4872999999999998,0.7631076813486092,4.83,1.0124590989176945,4.268332000000001
2025-10-22 18:52:58.510548,8.248,2.449,4.1,17.148,1.561,8.113,0.69,7.2,76.6,normal,True,20.199351999999998,26.768027999999997,5.597969999999999,0.47311639841380915,0.7546073995439634,0.2029999999999994,-0.03500000000000014,0.19999999999999973,0.16699999999999982,0.005999999999999894,11.399999999999991,0.10779486691551185,8.1588,0.8033154631484035,1.6977999999999998,0.5896326540029655,4.61,1.0166399605571306,0.9707060000000007
2025-10-22 18:53:15.790548,8.199,1.772,3.7,15.475,1.382,8.119,0.684,7.6,73.4,normal,True,14.528628,21.386449999999996,5.553396,0.5246526655896607,0.6793379920463659,-0.04899999999999949,-0.6769999999999998,-0.39999999999999947,0.006000000000000227,-0.005999999999999894,-3.1999999999999886,0.10853775584765002,8.162,0.7574278183431083,1.6277000000000001,0.539135109844071,4.42,1.0098534302253972,1.3044259999999968
2025-10-22 18:53:33.070548,8.398,2.48,4.1,17.21,1.918,8.225,0.697,7.1,83.3,normal,True,20.82704,33.00878,5.732824999999999,0.47791981406159206,0.630954552091898,0.19899999999999984,0.708,0.39999999999999947,0.10599999999999987,0.0129999999999999,9.899999999999991,0.12467361834450558,8.1958,0.7526284607958968,1.7864,0.5437523946306608,4.369999999999999,1.021033434650456,6.448915000000002
2025-10-22 18:53:50.350548,8.146,0.281,3.5,17.425,0.526,8.107,0.676,5.8,69.3,normal,True,2.2890260000000002,9.165550000000001,5.480332,0.46525107604017213,0.24974235043177986,-0.2519999999999989,-2.199,-0.5999999999999996,-0.11800000000000033,-0.020999999999999908,-14.0,0.11786696832540576,8.178799999999999,0.84216007979481,1.5655999999999999,0.5206833117270233,4.2,1.0048106574565192,1.3961920000000019
2025-10-22 18:54:07.630548,7.449,-0.69,-1.7,0.822,0.079,7.414,0.682,-0.2,29.7,normal,False,-5.13981,0.064938,5.056348,9.019464720194648,0.0,-0.697000000000001,-0.971,-5.2,-0.6929999999999996,0.006000000000000005,-39.599999999999994,0.25995779571991,8.1155,1.098955564767445,1.325,1.9289893727026861,3.59,1.0047207984893445,0.14839999999999964
2025-10-22 18:54:07.630548,6.478,-0.887,9.4,0.864,0.036,6.327,0.699,7.2,34.1,battery_degradation,False,-5.745986,0.031103999999999996,4.422573,7.322916666666667,0.0,-0.9710000000000001,-0.19700000000000006,11.1,-1.0869999999999997,0.016999999999999904,4.400000000000002,0.5814889031137572,7.961699999999999,1.2940656689502104,1.1712,2.6324682123225713,3.9899999999999998,1.0238659712343923,1.3545170000000004
